num_words,num_chars,num_sentences,avg_sentence_length,num_unique_words,vocabulary_richness,avg_word_length,num_punctuations,num_uppercase_words,tb_polarity,tb_subjectivity,kw_employment_positive_count,kw_employment_positive_rate,kw_employment_negative_count,kw_employment_negative_rate,kw_inflation_count,kw_inflation_rate,kw_growth_count,kw_growth_rate,kw_recession_count,kw_recession_rate,kw_monetary_policy_count,kw_monetary_policy_rate,kw_housing_count,kw_housing_rate,kw_financial_conditions_count,kw_financial_conditions_rate,kw_uncertainty_count,kw_uncertainty_rate,kw_confidence_count,kw_confidence_rate,svd_0,svd_1,svd_2,svd_3,svd_4,svd_5,svd_6,svd_7,svd_8,svd_9,svd_10,svd_11,svd_12,svd_13,svd_14,svd_15,svd_16,svd_17,svd_18,svd_19,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,unemp_lag_1,unemp_lag_2,unemp_lag_3,unemp_lag_4,unemp_lag_6,unemp_roll_mean_2,unemp_roll_std_2,unemp_roll_mean_3,unemp_roll_std_3,unemp_roll_mean_4,unemp_roll_std_4,unemp_roll_mean_6,unemp_roll_std_6,unemp_diff_1,unemp_diff_2,unemp_pct_change,month_sin,month_cos,Date,unemployment_rate,unemployment_rate_next,text_preview
94902,612032,3567,26.605550883095038,1380,0.014541316305241195,5.4491053929316555,5600,314,0.03328411314712684,0.40824319516100327,6,0.0632231143706139,29,0.30557838612463384,884,9.314872183937114,953,10.041937999199174,679,7.154749109607805,1060,11.16941687214179,277,2.918800446776675,200,2.10743714568713,575,6.058881793850499,449,4.731196392067607,0.8273010266930808,-0.26752797152804236,0.07097511909102552,-0.08623342268596823,-0.24671701041866287,-0.09427768354252525,-0.17932025018205816,-0.047346884957489586,-0.04659958281329133,-0.026173750442426483,0.07013456265185634,-0.0009432662541817214,0.00496182773159439,0.05878918247163729,0.00946813134578239,0.03213827176450398,0.09414789581725153,0.07210909550923478,0.0961312511916234,0.14225447970911292,0.06845591388772408,0.0,0.009249652032852516,0.029507072974782382,0.0,0.011348641218013376,0.43740694652959455,0.0,4.3,4.2,3.9,3.9,4.1,4.3,0.0,4.266666666666667,0.05773502691902118,4.175000000000001,0.18929694486005813,4.083333333333333,0.20412414523196357,0.0,0.09999999999999964,0.0,0.49999999999999994,-0.8660254037844387,2001-05-15,4.3,4.5,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on March 20, 2001, were approved. The Manager of the System Open Market Account reported on recent developments "
91379,590697,3375,27.07525925925926,1325,0.014500049245450267,5.464264218255836,5200,502,0.061388937638937636,0.34569907569907565,24,0.2626424014270237,56,0.6128322699963886,610,6.675494369603519,970,10.615130391008876,797,8.721916414055746,931,10.188336488689961,307,3.359634051587345,183,2.0026483108810558,455,4.979262193720658,317,3.4690683855152717,0.8596586354548583,-0.22995552544266418,0.05126780821529421,-0.03484001996750026,-0.20368075137522532,-0.14045019322204585,-0.18371361380545284,-0.019927120960319122,0.052166776377552584,-0.07402166888077373,0.09999550412071996,-0.03619703665708536,-0.0022274093388812356,0.02305113116575343,0.006389152447731215,0.04636089922389872,-0.024762480161748528,0.044183525070698795,0.09311117831897005,0.12471428077479194,0.04236908879302713,0.014383211503083663,0.018568252380926645,0.010319783147985593,0.05330193792610328,0.006938063317002145,0.4362305462749512,0.011865845513179075,4.3,4.3,4.2,3.9,3.9,4.4,0.14142135623732466,4.366666666666666,0.11547005383795075,4.325,0.12583057392124866,4.183333333333334,0.240138848724397,0.20000000000000018,0.20000000000000018,0.04651162790697683,1.2246467991473532e-16,-1.0,2001-06-27,4.5,4.6,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on May 15, 2001, were approved. The Manager of the System Open Market Account reported on recent developments re"
97576,639190,4779,20.41766059845156,1350,0.013835369353119619,5.550698942362876,7328,256,0.051714269128062235,0.35009694647625667,6,0.06149053045830942,37,0.3791916044929081,308,3.1565138968598836,365,3.740673936213823,690,7.071411002705584,638,6.538493072066902,135,1.383536935311962,401,4.10961711896368,339,3.474214970894482,201,2.059932770353366,0.8234449789534827,-0.18124540861884447,-0.08871149236004455,0.029059820639072427,-0.23207816264607992,-0.18621850650366528,-0.23526143676039946,-0.03557193091985732,-0.023263022520519386,0.019136441999231868,0.07820704281296532,0.04015096426925337,0.10623155078138916,0.07090813703418622,-0.04789101314739773,-0.01521544083509943,-0.027995372342525245,-0.06466298377177855,0.03492368674564699,0.0732669786663248,0.0,0.008531304689505642,0.08575566849336841,0.0,0.0614239106604751,0.0032632263009565194,0.46319154277119934,0.0,4.5,4.3,4.3,4.2,3.9,4.700000000000001,0.28284271247462556,4.566666666666667,0.30550504633039605,4.5,0.2828427124746475,4.3500000000000005,0.3331666249791696,0.40000000000000036,0.6000000000000005,0.08888888888888902,-0.8660254037844385,-0.5000000000000004,2001-08-21,4.9,5.0,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on June 26-27, 2001, were approved. The Manager of the System Open Market Account reported on recent development"
67064,442928,2653,25.278552581982662,1250,0.018638912083979484,5.604571752355959,3863,249,0.05580199586223685,0.36266407621829294,5,0.07455564833591793,100,1.4911129667183585,468,6.978408684241918,414,6.173207682214005,770,11.48156984373136,549,8.18621018728379,187,2.7883812477633305,132,1.9682691160682335,469,6.993319813909102,503,7.500298222593344,0.8525225618679343,-0.18316234265169734,0.045411506879349944,-0.024021596398252635,-0.144001011583279,-0.22295816779873404,-0.23232039361924606,-0.011096395307172225,0.004425179973833279,0.06415160277551339,0.05660656140339051,-0.02368041481960263,-0.04123257856918778,0.0533144914358746,0.05480470895999273,0.02302174800696789,-0.09262944475698472,0.03369187950219725,0.08033418560670363,0.09203786384105846,0.021342441538108194,0.019128401437324437,0.02835548975403057,0.0,0.11542699155347352,0.0,0.4156735524538165,0.02873512899065082,4.9,4.5,4.3,4.3,3.9,5.1000000000000005,0.2828427124746221,4.8999999999999995,0.400000000000001,4.75,0.44347115652168434,4.583333333333333,0.43089055068157966,0.39999999999999947,0.7999999999999998,0.08163265306122436,-0.8660254037844386,0.5000000000000001,2001-10-02,5.3,5.5,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on August 21, 2001, and the conference calls held on September 13 and 17, 2001, were approved. The Manager of th"
76896,509395,2989,25.72632987621278,1240,0.016125676238035788,5.624479816895548,4381,249,0.06231428756428756,0.39785785866555085,0,0.0,54,0.7022471910112359,561,7.295568039950062,493,6.411256762380358,886,11.522055763628797,732,9.519350811485644,196,2.54889721181856,171,2.2237827715355802,457,5.943091968372867,494,6.424261339991677,0.8331555716276922,-0.22985713024256652,0.03659733010516947,-0.04211317372288352,-0.20521887912752781,-0.23314204244257952,-0.19562729657937006,0.05113037667702791,0.06060771546493176,-0.04375288139621006,0.07754020576120177,-0.0020214530068255092,-0.0144432077310418,0.06422597134965095,0.05450320769972623,0.07415975389706424,-0.07665704694480766,0.024432576801572743,0.03963127156943846,0.09973468986111166,0.017913853582294838,0.0026494429123020812,0.02503180921916758,0.0,0.0532708573745228,0.0,0.4565511263318435,0.095506405325189,5.3,4.9,4.5,4.3,4.2,5.4,0.14142135623731095,5.233333333333333,0.30550504633038533,5.05,0.44347115652168106,4.8,0.5176871642217974,0.20000000000000018,0.5999999999999996,0.037735849056603765,-0.5000000000000004,0.8660254037844384,2001-11-06,5.5,5.7,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on October 2, 2001, were approved. The Manager of the System Open Market Account reported on recent developments"
76604,502930,3069,24.96057347670251,1310,0.017100934677040363,5.565336013785181,4637,212,0.019202544031311164,0.3755449801340212,0,0.0,58,0.75714061928881,489,6.383478669521174,642,8.38076340661062,860,11.226567803247873,719,9.385932849459557,212,2.7674795049866847,92,1.2009816719753537,331,4.320923189389588,427,5.574121455798653,0.837779136525054,-0.20677395858177486,0.032609129692513374,-0.04787803965888071,-0.2139393277530129,-0.22937073421907833,-0.20087659403909314,0.13364868498861604,0.06409053547254664,-0.018031441409629596,0.10601519684665793,0.01259142409147367,-0.0004644496559506247,0.04318510273635524,0.05758527088280426,0.058648736950039915,-0.06310488640441021,0.03614074101806758,0.012315951278468084,0.07614923343417045,0.0,0.016279524805524387,0.022952162934459324,0.012324999784119908,0.02031286785633018,0.0,0.4521275830159885,0.161430018553901,5.5,5.3,4.9,4.5,4.3,5.6000000000000005,0.14142135623730717,5.5,0.19999999999998697,5.35,0.3415650255319984,5.033333333333334,0.560951572479007,0.20000000000000018,0.40000000000000036,0.036363636363636376,-2.4492935982947064e-16,1.0,2001-12-11,5.7,5.7,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on November 6, 2001, were approved. The Manager of the System Open Market Account reported on recent development"
249230,1629852,10647,23.40847187001033,1931,0.0077478634193315415,5.539553825783413,15643,2723,0.030196496212121213,0.32800207604895104,0,0.0,77,0.3089515708381816,1113,4.4657545239337155,1798,7.214219796974683,1655,6.640452593989488,1576,6.323476307025639,468,1.8777835734060906,520,2.0864261926734344,878,3.522850379167837,423,1.697227460578582,0.871957033744587,-0.06962796350957896,-0.31193941970617467,-0.14156981185760653,-0.10427377336182102,-0.12588304887599036,-0.0823740158465528,-0.035999505573171595,0.10513118335185868,-0.02461483833829976,0.0865452690618602,-0.07296502495481275,0.0168366319091344,0.007139074221416354,0.08933480927465054,-0.03477447599736913,-0.029154210277540733,-0.05311230065837915,0.0017848441976785587,-0.004037176178036379,0.03376948877869015,0.0,0.24109424264598323,0.04465300941103595,0.022235975959413,0.009794099879730433,0.3122016262233797,0.057089727829056185,5.7,5.5,5.3,4.9,4.3,5.7,0.0,5.633333333333333,0.11547005383789662,5.550000000000001,0.19148542155128445,5.266666666666667,0.4802776974487449,0.0,0.20000000000000018,0.0,0.49999999999999994,0.8660254037844387,2002-01-30,5.7,5.7,"In the agenda for this meeting, it was reported that advices of the election of the following members and alternate members of the Federal Open Market Committee for the period commencing January 1, 20"
83092,549515,3137,26.487727127829135,1327,0.015970249843546912,5.613344244933327,4322,190,0.053115852401566716,0.3775535971964544,22,0.2647667645501372,8,0.09627882347277716,483,5.812833967168921,860,10.349973523323545,377,4.537139556154624,436,5.247195879266355,228,2.743946468974149,95,1.1433110287392287,445,5.355509555673229,434,5.223126173398161,0.8217485043324072,-0.29635042540406364,0.0154133650582914,-0.1190523825972089,-0.13715352571643255,-0.04766637151232573,-0.25793738668535854,0.030696821935429358,0.13370705517368447,-0.04746471005458809,-0.0031752063655505255,0.007293101259603419,0.01480164085935005,0.007809511935835513,-0.007968568044693721,-0.010961749254926314,0.0016641591997207732,0.029035187265910003,-0.041362459132478775,0.0020127690906972875,0.022446551720266817,0.0,0.008584963500532502,0.11995996274387945,0.03401012115659362,0.0027196051329771327,0.4381232802044335,0.003516680157910442,5.7,5.7,5.5,5.3,4.5,5.7,0.0,5.7,0.0,5.65,0.10000000000002736,5.466666666666666,0.3204163957519435,0.0,0.0,0.0,1.0,6.123233995736766e-17,2002-03-19,5.7,5.9,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on January 29-30, 2002, were approved. By notation vote completed on March 19, 2002, the members of the Federal "
64491,423583,2563,25.16230979321108,1203,0.01865376564171745,5.568110278953652,4112,236,0.08904004329004331,0.3933963744588743,35,0.5427113860848801,14,0.21708455443395203,517,8.0166224744538,808,12.528879998759518,334,5.179017227209998,310,4.806872276751794,186,2.8841233660510768,51,0.7908080197236824,312,4.837884355956645,187,2.899629405653502,0.8622560321620127,-0.31828449447859686,0.06364322811857435,-0.09322183970708622,-0.13872320240878658,-0.05160615420338199,-0.13063576417248704,-0.03295402810314764,0.06049407494048402,-0.07313561258832989,-0.013583942303851036,0.061287896143214206,-0.016513155743080602,-0.06866337367251847,0.015214890945451151,0.010144700111815726,0.030800874895266506,0.025510007843193887,0.03058929800192317,-0.027483113269157377,0.0684674154334486,0.0,0.0,0.05923066368638417,0.04236999443731191,0.04692986309190859,0.3689634062429852,0.0033228159190351247,5.7,5.7,5.7,5.5,4.9,5.75,0.07071067811864457,5.733333333333333,0.05773502691889754,5.7250000000000005,0.05000000000004651,5.616666666666667,0.18348478592696593,0.09999999999999964,0.09999999999999964,0.01754385964912264,0.49999999999999994,-0.8660254037844387,2002-05-07,5.8,5.8,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on March 19, 2002, were approved. The Manager of the System Open Market Account reported on recent developments "
225714,1487605,8934,25.264607118871726,1890,0.008373428320795342,5.5906678362884,14804,2366,0.030675805675805676,0.334002109002109,218,0.9658240073721612,130,0.5759500961393622,764,3.3848144111574827,1590,7.044312714319892,808,3.579751366773882,1452,6.432919535341184,709,3.141143216636983,337,1.4930398646074234,769,3.406966337932073,1034,4.5810184569853885,0.8541133986171435,-0.04551708463379758,-0.36285866559575697,-0.11112835974763399,-0.1400494285612165,-0.13388084342533038,-0.04457448038307759,-0.004324797787810203,0.1320322851564862,0.0030348653838865834,0.004216075964671463,-0.04001909086385931,-0.020568822352906014,-0.01852969396173101,0.06995880044757379,-0.03658121561886878,-0.06079403742580459,0.018198895879902248,0.0438754141481698,-0.025943124440619247,0.01243099942967394,0.0,0.2657004451001016,0.028407648450448696,0.0,0.022547133733078095,0.30389281832428694,0.11009758393574197,5.8,5.7,5.7,5.7,5.3,5.8,0.0,5.766666666666667,0.057735026918895364,5.75,0.05773502691900058,5.7,0.10954451150101942,0.0,0.09999999999999964,0.0,0.49999999999999994,0.8660254037844387,2003-01-29,5.8,5.9,"In the agenda for this meeting, it was reported that advices of the election of the following members and alternate members of the Federal Open Market Committee for the period commencing January 1, 20"
55183,363381,2239,24.6462706565431,1149,0.020821629849772576,5.5850352463621045,3349,131,0.013934450684450686,0.3697087867087866,0,0.0,54,0.9785622383705127,267,4.838446623054201,379,6.8680571915263755,190,3.4430893572295815,291,5.273363173441096,173,3.135023467372198,127,2.3014334124639833,289,5.237120127575522,311,5.635793632096841,0.8349943470360244,-0.2445934918267441,-0.003971558655023998,-0.13022564042408416,-0.15528115992868002,-0.023596160573127415,-0.2674676553847086,0.03509723926715871,0.0645073005712391,0.0028121297650374496,-0.09220737840924483,-0.03330076782340461,0.024895236664480878,-0.027899509868121307,0.011648059528977257,0.05729820358320735,-0.07703591544717112,0.01957082839789156,0.05704541537699276,-0.07427668152739553,0.028163925877129473,0.0016511379883490593,0.03305928907230363,0.13205690512851925,0.00021688267624682064,0.0031462407828502783,0.4309772568800614,0.0,5.8,5.8,5.7,5.7,5.5,5.8500000000000005,0.07071067811864236,5.833333333333333,0.05773502691889075,5.8,0.08164965809279694,5.766666666666667,0.08164965809274974,0.10000000000000053,0.10000000000000053,0.017241379310344973,1.0,6.123233995736766e-17,2003-03-18,5.9,6.0,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on January 28-29, 2003, were approved. The Manager of the System Open Market Account reported on recent developm"
4088,27051,235,17.395744680851063,1224,0.299412915851272,5.617416829745597,327,17,0.08483222637332229,0.3815549823084069,1,0.2446183953033268,2,0.4892367906066536,34,8.317025440313111,42,10.273972602739725,23,5.626223091976517,22,5.38160469667319,11,2.690802348336595,7,1.7123287671232876,16,3.9138943248532287,16,3.9138943248532287,0.8283015369414503,-0.2372651782441066,-0.016700624864800045,-0.13352899258476175,-0.08888827664399329,-0.08470746129451852,-0.17789032622617845,-0.020752636458297564,0.03938550440530101,-0.08752154366915364,0.08502784918300577,-0.04493324467992359,0.09110924301278271,0.038250116484871734,-0.0866524782564195,-0.03264419268568252,-0.06280483332688912,0.016929249154786708,-0.015738535119739123,-0.09302935108191887,0.05433282272793876,0.0,0.05253590272171634,0.07543054809741373,0.061890535424764984,0.0,0.36683030476297235,0.002466437717566329,5.9,5.8,5.8,5.7,5.7,6.0,0.14142135623729948,5.933333333333333,0.1527525231651642,5.9,0.14142135623732047,5.833333333333333,0.15055453054180132,0.1999999999999993,0.2999999999999998,0.03389830508474567,0.49999999999999994,-0.8660254037844387,2003-05-06,6.1,6.3,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on March 18, 2003, were approved. The Manager of the System Open Market Account reported on recent developments "
96539,629727,3917,24.646157773806486,1389,0.014387967557153068,5.523042500958162,5403,346,0.0689968253968254,0.3863968253968254,30,0.310755238815401,56,0.5800764457887486,1308,13.548928412351485,1164,12.057303266037561,399,4.133044676244833,1074,11.125037549591358,222,2.299588767233968,199,2.06134308414216,538,5.572877282756192,397,4.112327660323807,0.8341289618933959,-0.20180655976256254,0.08044542967821747,-0.019555554346316447,-0.30391419629461797,-0.11817638443685484,-0.19148093593519427,-0.060142451559117786,0.011523607062324802,-0.0535825892751953,0.03533703729867776,0.027902787780913832,-0.0355650524455349,-0.004329959869446678,0.03127967544323477,0.0025408863676662187,0.06356539002499376,0.07016665642817078,-0.01063081852757302,-0.0836243514982729,0.03737947243261269,0.031372869594602115,0.006825732174626072,0.0,0.0,0.0007010501248277728,0.4673518528027667,0.0,6.1,5.9,5.8,5.8,5.7,6.2,0.1414213562372954,6.1000000000000005,0.19999999999997276,6.0249999999999995,0.22173557826083917,5.933333333333334,0.22509257354844303,0.20000000000000018,0.39999999999999947,0.032786885245901676,1.2246467991473532e-16,-1.0,2003-06-25,6.3,6.2,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on May 6, 2003, were approved. The Manager of the System Open Market Account reported on recent developments in "
66807,444320,2659,25.12485896953742,1194,0.017872378642956578,5.6508150343526875,4442,120,0.04358439179867753,0.37706504118592027,0,0.0,18,0.269432843863667,683,10.223479575493586,508,7.603993593485713,156,2.335084646818447,376,5.628152738485488,397,5.942491056326433,170,2.5446435253790773,531,7.948268893978176,186,2.7841393865912254,0.8381945656142623,-0.2524554010405046,0.04133309684524964,-0.03884321831608939,-0.18929207073867022,-0.15898303498365238,-0.19869569834155004,-0.056829066739758016,0.12024467674967815,-0.09007485837856903,-0.05748578711697159,-0.0016681789801178,0.009464503698596947,-0.07710029841503645,-0.00023316631276930458,-0.03890792930282432,0.03281312408409181,-0.011617966954737052,-0.03218375721693175,-0.08173496676236915,0.035314573051446974,0.0,0.02080239821098111,0.0064914886433363244,0.08004928188405613,0.0,0.45739007826770456,0.0,6.3,6.1,5.9,5.8,5.7,6.2,0.1414213562372954,6.166666666666667,0.1154700538378757,6.1,0.16329931618554958,6.0,0.19999999999998486,-0.20000000000000018,0.0,-0.031746031746031744,-0.8660254037844385,-0.5000000000000004,2003-08-12,6.1,6.1,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on June 24-25, 2003, were approved. By unanimous vote, Charles L. Evans and Brian F. Madigan were elected as Ass"
70162,466333,2745,25.55992714025501,1169,0.01666144066588752,5.646532310937545,3991,152,0.07994250541125539,0.3878742784992785,19,0.2708018585559135,26,0.370570964339671,756,10.77506342464582,994,14.167213021293577,93,1.3255038339842078,445,6.342464581967446,242,3.4491605142384767,108,1.5392947749494028,530,7.5539465807702175,320,4.56087340725749,0.8292189620314877,-0.2797000323406416,0.07354406114316749,-0.02529318544607702,-0.13127892214513726,-0.20460152136012985,-0.22905226995462227,-0.04250027446304776,0.09007195654236202,-0.05219117348643282,-0.04311805405074756,0.012393760106054988,-0.01964995062102529,-0.03092071081254813,0.03079780372327202,-0.0016985132321842783,0.09645257786193001,0.027905379793347857,-0.05874652013724628,-0.15893958178456288,0.025959491451037025,0.0,0.0,0.0018949088621017442,0.13799624828456994,0.0,0.4449239291757421,0.0,6.1,6.3,6.1,5.9,5.8,6.1,0.0,6.166666666666667,0.1154700538378757,6.1499999999999995,0.10000000000000545,6.05,0.1760681686165716,0.0,-0.20000000000000018,0.0,-1.0,-1.8369701987210297e-16,2003-09-16,6.1,6.0,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on August 12, 2003, were approved. The Manager of the System Open Market Account reported on recent developments"
63814,426211,2587,24.66718206416699,1127,0.017660701413482936,5.678973266054471,3506,163,0.07076307090841975,0.36751803751803747,78,1.2223023161061835,72,1.1282790610210924,895,14.025135550192749,826,12.9438681167142,134,2.0998526969003666,299,4.68549221174037,149,2.3349108346130945,84,1.3163255711912745,392,6.142852665559282,181,2.836368195066913,0.8521598028776979,-0.24281651306063612,0.060923575298010416,-0.040678708014380595,-0.21310530055526605,-0.13010203008595367,-0.15778787675542164,-0.07248978955125399,0.10632726082429367,-0.04366594707083668,-0.061215324488488584,0.03750881221831735,-0.011023386387857789,-0.08281450483834873,0.025850842391721363,-0.009516405452687919,0.11045681082040401,0.01718761967988157,-0.07062690729436151,-0.15474123454138694,0.04854116680199653,0.008433525918836525,0.01784135602655855,0.005962350092941817,0.05772928509923706,0.00767627716899108,0.4371740366010587,0.0,6.1,6.1,6.3,6.1,5.8,6.050000000000001,0.07071067811863231,6.066666666666666,0.05773502691887223,6.125,0.12583057392118413,6.083333333333333,0.13291601358248697,-0.09999999999999964,-0.09999999999999964,-0.016393442622950727,-0.8660254037844386,0.5000000000000001,2003-10-28,6.0,5.8,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on September 16, 2003, were approved. The Manager of the System Open Market Account reported on recent developme"
76369,501690,3092,24.69890038809832,1207,0.01580484227893517,5.569301680001048,4735,182,0.04113453517563109,0.35579479120574997,46,0.6023386452618209,142,1.8593932092864907,949,12.42650813811887,607,7.948251253780984,199,2.6057693566761384,375,4.910369390721367,241,3.1557307284369314,163,2.134373895166887,622,8.144666029409839,272,3.5616545980698975,0.8661109429048854,-0.20257773549963426,0.09689019857201525,-0.10034526893157641,-0.19831356031986244,-0.1558133146817547,0.022277665406861203,0.0878400517432219,0.014149434558493105,-0.0033159933557033654,-0.09281152148471171,0.06424800711817796,-0.03974163970155447,-0.0029890713161056684,-0.018086506321184276,-0.012798577940949575,0.1143734116222148,0.019086422448636866,-0.07791852169474434,-0.1333402663289456,0.08586414825519308,0.019859641206312877,0.016597063683110747,0.0,0.0,0.016378044613195534,0.3127234773911484,0.18670131534686685,6.0,6.1,6.1,6.3,5.9,5.8500000000000005,0.21213203435595976,5.933333333333334,0.2081665999465916,5.975,0.189296944860015,6.05,0.19748417658129844,-0.2999999999999998,-0.39999999999999947,-0.04999999999999993,-2.4492935982947064e-16,1.0,2003-12-09,5.7,5.7,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on October 28, 2003, were approved. Advice had been received that Mr. Timothy F. Geithner had been elected by th"
24444,157696,1070,22.844859813084113,2020,0.08263786614302078,5.451358206512846,1536,294,0.041900623885918004,0.3386097970656794,15,0.6136475208640157,27,1.1045655375552283,123,5.03190967108493,138,5.645557191948944,48,1.9636720667648502,184,7.527409589265259,48,1.9636720667648502,30,1.2272950417280315,42,1.7182130584192439,57,2.33186057928326,0.800253352314813,0.09017209678911253,-0.5121717872164818,-0.14155526849198238,-0.034785438711297384,-0.09251635403033517,0.0403203841624995,-0.10427073322001634,0.08387088256026415,-0.017552720285778287,0.007899494177541799,0.029682785347740385,-0.03450698253243553,-0.02217747950816503,0.025064631943762183,-0.06399713596444803,-0.015974144496280186,0.018655762265200233,0.02235721626203172,-0.09346069011959993,0.0379768125659189,0.0,0.3750882869163665,0.026295541778991082,0.013647187068657503,0.030472825937469198,0.15343604445644798,0.04963536448822045,5.7,6.0,6.1,6.1,6.1,5.7,0.0,5.8,0.17320508075686633,5.875,0.2061552812808898,5.983333333333333,0.24013884872435923,0.0,-0.2999999999999998,0.0,0.49999999999999994,0.8660254037844387,2004-01-28,5.7,5.6,"In the agenda for this meeting, it was reported that advices of the election of the following members and alternate members of the Federal Open Market Committee for the period commencing January 1, 20"
55704,362102,2387,23.336405529953918,1150,0.020644836995547897,5.500484704868591,3610,101,0.08581188226349518,0.3727739763223635,84,1.5079707022834985,203,3.644262530518455,721,12.943415194600028,552,9.90952175786299,147,2.6389487289961227,482,8.652879505960074,183,3.2852218871176215,154,2.764612954186414,277,4.972712911101537,112,2.010627603044665,0.8649118928137891,-0.2109397152811233,0.08978717316123927,-0.141394871631908,-0.15867686415205648,0.05727415340307271,-0.05623353137960331,-0.0872279336633683,0.03906219115330656,0.02018829962348315,-0.16976386242439187,0.034414768475738655,0.0025993861856008628,-0.0037313179698294854,-0.05523572860935534,-0.0007692801676486324,0.013929390646477904,-0.0029060022137352907,-0.034213588035305637,-0.13768775885003376,0.10946995035753546,0.018848943123774387,0.014089499358358548,0.08004576362291117,0.0,0.05148751429685418,0.26768062288849837,0.0,5.7,5.7,6.0,6.1,6.3,5.75,0.07071067811864584,5.733333333333333,0.057735026918905565,5.800000000000001,0.14142135623732088,5.8999999999999995,0.18973665961008904,0.09999999999999964,0.09999999999999964,0.01754385964912264,1.0,6.123233995736766e-17,2004-03-16,5.8,5.6,The Manager also reported on developments in domestic financial markets and on System open market transactions in government securities and securities issued or fully guaranteed by federal agencies du
4585,29906,214,21.425233644859812,1356,0.29574700109051255,5.522791712104689,300,12,0.1138951545530493,0.3665499485894222,12,2.6172300981461287,9,1.9629225736095965,39,8.505997818974919,27,5.888767720828789,9,1.9629225736095965,36,7.851690294438386,16,3.489640130861505,6,1.3086150490730644,21,4.580152671755726,13,2.8353326063249726,0.9045505078650221,-0.14851003700545137,0.06379909994385834,-0.13007234714044072,0.01336499522557139,-0.0454107782411064,0.045641428274451994,-0.10957325205337082,0.073977078009624,-0.05533632785618403,-0.03473319417135848,0.06785792511507252,-0.006587239926961983,-0.06759196134788643,-0.08550849091104602,0.005167259403305789,-0.12312148326177516,0.06065698154993301,-0.030648706471093128,-0.060000678548779086,0.1348791819359503,0.027671796751972403,0.05497351325087421,0.03162538272903566,0.09842157056745486,0.034962515509692024,0.16981586429093767,0.014477295823879684,5.8,5.7,5.7,6.0,6.1,5.7,0.14142135623730623,5.7,0.0999999999999697,5.7,0.08164965809279477,5.816666666666666,0.19407902170678398,-0.20000000000000018,-0.10000000000000053,-0.034482758620689724,0.49999999999999994,-0.8660254037844387,2004-05-04,5.6,5.6,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on March 16, 2004, were approved. By unanimous vote, Joseph S. Tracy was elected to serve as associate economist"
4169,27292,180,23.16111111111111,1275,0.30582873590789156,5.546653873830655,259,19,0.10713458994708996,0.35417658730158735,5,1.199328376109379,0,0.0,57,13.672343487646918,35,8.395298632765652,13,3.1182537778843846,30,7.195970256656272,18,4.317582153993763,4,0.959462700887503,15,3.597985128328136,27,6.476373230990646,0.8980185995923156,-0.17985058290321487,0.13036351665216153,-0.1317311071678136,0.014941063110939613,-0.0391366014493736,0.07059308049872172,-0.09112190767271591,0.07624492212076071,-0.06849064538618096,-0.031455848100461245,0.0813937338254014,-0.03298842677690103,-0.089941610778522,-0.02686334192929188,0.03456988574881755,-0.12959848940842958,-0.0346946589490619,0.002035569851727329,-0.05919206193198705,0.14822427723969378,0.02736008601142762,0.017755172588194562,0.027159472442236876,0.08864206143130753,0.043039002810435906,0.15667587428235655,0.03897084508240468,5.6,5.8,5.7,5.7,6.1,5.6,0.0,5.666666666666667,0.1154700538379008,5.675000000000001,0.09574271077565308,5.733333333333333,0.15055453054180484,0.0,-0.20000000000000018,0.0,1.2246467991473532e-16,-1.0,2004-06-30,5.6,5.5,"By unanimous vote, the minutes of the meeting of the Federal Open Market Committee held on May 4, 2004, were approved. The Manager of the System Open Market Account reported on recent developments in "
